,SupplyChainId,Category,SubCategory,ProductId,ProductName,Description,Price,Quantity,ShippingCost,DeliveryTime,SellerId,SellerName,SellerCountry,SellerRating,SellerFeedback,OrderNumber,OrderId,OrderStatus,OrderDate,CustomerId
1670,128,Games,Dolls,119,Tent,Keurig K-Cup Coffee Maker,120.0,2,10,2,157,Ava Doe,Canada,4.9,98,8,12362,Cancelled,2020-07-22,345
1671,141,Health,Appliances,113,Soda,Coleman 4 Person Tent,19.0,3,7,2,170,Oliver Doe,Spain,4.9,95,14,12354,Returned,2020-07-20,359
1672,124,Jewelry,Board Games,114,iPhone 11,Nike Pegasus 36 Running Shoes,50.0,1,10,2,159,John Doe,Japan,4.8,95,6,12349,Cancelled,2020-07-23,346
1673,132,Shoes,Fiction,111,Jeans,90 Degree By Reflex Yoga Pants,15.0,4,10,3,165,Ava Doe,India,4.9,95,8,12356,Cancelled,2020-07-20,357
1674,132,Outdoors,Necklaces,105,Sony Bravia,HP Color LaserJet Printer,19.99,4,8,2,168,William Doe,US,4.9,90,12,12358,Cancelled,2020-07-23,345
1675,128,Toys,Appliances,101,Spiderman,Harry Potter and the Sorcerer's Stone,35.0,2,5,3,173,Sarah Doe,Brazil,4.9,90,14,12352,Shipped,2020-07-21,352
1676,138,Electronics,Appliances,118,Waffle Maker,50 inch LED 4K Ultra HD TV,799.0,1,5,2,169,Jane Doe,Germany,4.9,98,11,12360,Delivered,2020-07-20,351
1677,124,Home Improvement,Board Games,105,Sony Bravia,Cuisinart Belgian Waffle Maker,799.0,3,6,1,161,David Doe,China,4.9,75,8,12359,Returned,2020-07-21,350
1678,126,Toys,Makeup,102,Protein Powder,50 inch LED 4K Ultra HD TV,11.99,1,8,3,161,John Doe,China,4.7,75,17,12360,Delivered,2020-07-21,349
1679,140,Grocery,Makeup,101,Barbie,90 Degree By Reflex Yoga Pants,2199.0,4,8,2,166,Emily Doe,Canada,4.7,95,9,12345,Shipped,2020-07-21,359
1680,139,Automotive,Fiction,101,Drill,Barbie Dreamhouse Playset,15.0,3,10,2,163,Emily Doe,Russia,4.7,90,1,12345,Returned,2020-07-21,363
1681,125,Jewelry,Parts,109,Sony Bravia,Hasbro Monopoly Game,45.0,4,5,1,160,Emily Doe,Australia,4.9,75,11,12354,Returned,2020-07-20,363
1682,123,Automotive,Beverages,120,Tires,Spiderman Action Figure,15.0,4,7,3,172,Jane Doe,US,4.9,80,15,12364,Cancelled,2020-07-22,359
1683,142,Furniture,Board Games,118,Tires,HP Color LaserJet Printer,5.99,1,15,1,173,Sophia Doe,Australia,4.9,95,17,12358,Shipped,2020-07-20,352
1684,132,Sports,Living Room,103,Monopoly,Apple iPhone 11 64GB,90.0,1,6,1,157,Sophia Doe,UK,4.9,98,18,12360,Delivered,2020-07-22,361
1685,136,Office,Athletic Wear,103,Diamond Necklace,50 inch LED 4K Ultra HD TV,11.99,2,6,3,174,Sophia Doe,Brazil,4.7,98,3,12346,Cancelled,2020-07-22,350
1686,127,Sports,Supplements,118,Foundation,Harry Potter and the Sorcerer's Stone,599.0,2,5,1,176,James Doe,Indonesia,4.9,90,16,12348,Delivered,2020-07-22,353
1687,127,Toys,Supplements,107,Waffle Maker,90 Degree By Reflex Yoga Pants,2199.0,3,6,1,164,Isabella Doe,South Africa,4.9,75,2,12356,Cancelled,2020-07-21,358
1688,135,Electronics,Dolls,111,Yoga Pants,Optimum Nutrition Protein Powder,11.99,2,5,3,172,James Doe,Canada,4.8,90,8,12348,Cancelled,2020-07-20,352
1689,132,Health,Supplements,103,Soda,Dewalt 18 Volt Drill,99.99,1,6,1,162,Oliver Doe,India,4.9,90,1,12346,Shipped,2020-07-22,356
1690,123,Outdoors,Televisions,104,Yoga Pants,1 Carat Diamond Necklace,50.0,4,5,2,174,David Doe,Canada,4.9,90,5,12356,Returned,2020-07-21,359
1691,142,Appliances,Parts,108,Sony Bravia,Spiderman Action Figure,799.0,4,6,1,157,Emily Doe,Canada,4.9,90,20,12350,Cancelled,2020-07-20,353
1692,140,Kitchen,Running Shoes,119,Tent,Harry Potter and the Sorcerer's Stone,50.0,3,8,1,174,Ava Doe,UK,4.9,98,13,12359,Shipped,2020-07-22,363
1693,129,Appliances,Dolls,101,Yoga Pants,Pepsi 12 Pack,599.0,1,6,1,172,Oliver Doe,Indonesia,4.7,98,5,12352,Shipped,2020-07-22,346
1694,130,Toys,Running Shoes,101,Coffee Maker,Ashley Furniture Sofa,80.0,2,7,3,175,James Doe,UK,4.9,85,18,12349,Cancelled,2020-07-22,363
1695,134,Electronics,Camping,120,Coffee Maker,Pepsi 12 Pack,11.99,1,7,1,175,Elizabeth Doe,UK,4.9,75,18,12354,Cancelled,2020-07-20,347
1696,134,Health,Living Room,119,iPhone 11,Keurig K-Cup Coffee Maker,19.99,3,8,2,169,Jack Doe,South Africa,4.9,80,1,12357,Shipped,2020-07-23,358
1697,123,Books,Board Games,109,Sofa,50 inch LED 4K Ultra HD TV,400.0,3,6,2,169,Oliver Doe,US,4.9,90,13,12356,Delivered,2020-07-23,362
1698,123,Outdoors,Necklaces,108,Diamond Necklace,Apple iPhone 11 64GB,100.0,2,5,1,167,Elizabeth Doe,Australia,4.9,75,8,12351,Cancelled,2020-07-21,358
1699,132,Books,Dolls,119,Harry Potter,Harry Potter and the Sorcerer's Stone,15.0,1,8,1,165,James Doe,Indonesia,4.9,80,14,12354,Returned,2020-07-21,364
1700,126,Books,Bottoms,119,Coffee Maker,Apple iPhone 11 64GB,120.0,3,10,2,167,Oliver Doe,Australia,4.7,85,1,12361,Delivered,2020-07-23,352
1701,140,Electronics,Televisions,118,Tent,Spiderman Action Figure,25.0,1,6,3,172,Noah Doe,Russia,4.9,90,13,12348,Returned,2020-07-23,359
1702,139,Jewelry,Televisions,118,Tires,Nike Pegasus 36 Running Shoes,400.0,3,5,2,167,Ava Doe,Mexico,4.9,75,17,12359,Shipped,2020-07-21,364
1703,142,Appliances,Running Shoes,107,Diamond Necklace,Levis 511 Slim Fit Jeans,25.0,4,5,1,157,Emma Doe,US,4.9,90,20,12351,Shipped,2020-07-23,358
1704,127,Grocery,Camping,111,Spiderman,Keurig K-Cup Coffee Maker,400.0,1,7,2,165,Mia Doe,Indonesia,4.9,75,9,12348,Cancelled,2020-07-23,352
1705,128,Health,Phones,119,Printer,Harry Potter and the Sorcerer's Stone,80.0,4,5,1,169,Elizabeth Doe,Indonesia,4.9,95,14,12351,Cancelled,2020-07-21,350
1706,130,Appliances,Action Figures,110,Printer,Michelin Primacy Tires,45.0,2,10,3,166,Emily Doe,Germany,4.9,80,14,12361,Shipped,2020-07-20,364
1707,123,Electronics,Action Figures,104,Barbie,Optimum Nutrition Protein Powder,19.99,2,10,1,172,James Doe,Japan,4.8,90,13,12348,Cancelled,2020-07-22,359
1708,123,Automotive,Dolls,118,Coffee Maker,Apple iPhone 11 64GB,120.0,3,5,3,166,Tom Doe,UK,4.9,95,19,12355,Returned,2020-07-20,348
1709,141,Shoes,Athletic Wear,115,Diamond Necklace,Coleman 4 Person Tent,99.99,1,6,3,157,Isabella Doe,UK,4.8,80,19,12361,Delivered,2020-07-22,356
1710,137,Electronics,Office Supplies,115,Diamond Necklace,1 Carat Diamond Necklace,45.0,2,10,3,158,Tom Doe,Mexico,4.7,85,10,12351,Shipped,2020-07-22,347
1711,124,Jewelry,Phones,116,Yoga Pants,Ashley Furniture Sofa,15.0,1,6,3,161,Noah Doe,Korea,4.9,98,1,12355,Cancelled,2020-07-20,347
1712,141,Furniture,Appliances,105,Coffee Maker,Dewalt 18 Volt Drill,50.0,2,5,3,160,Mark Doe,Italy,4.9,95,6,12350,Delivered,2020-07-22,352
1713,129,Games,Appliances,114,Tent,Michelin Primacy Tires,25.0,1,10,2,171,Oliver Doe,Australia,4.8,95,7,12354,Cancelled,2020-07-22,353
1714,129,Outdoors,Parts,103,Soda,Optimum Nutrition Protein Powder,11.99,2,8,2,159,Isabella Doe,Brazil,4.9,98,12,12356,Delivered,2020-07-22,355
1715,138,Games,Phones,103,Yoga Pants,Hasbro Monopoly Game,150.0,2,6,3,165,Jane Doe,Korea,4.9,80,20,12354,Shipped,2020-07-22,349
1716,137,Shoes,Board Games,104,Yoga Pants,Spiderman Action Figure,19.0,2,10,2,173,John Doe,Brazil,4.9,90,4,12353,Cancelled,2020-07-22,364
1717,130,Beauty,Action Figures,115,iPhone 11,90 Degree By Reflex Yoga Pants,100.0,2,8,2,169,Tom Doe,India,4.9,80,13,12361,Cancelled,2020-07-21,353
1718,139,Toys,Televisions,111,Waffle Maker,Michelin Primacy Tires,45.0,3,7,2,162,Tom Doe,Japan,4.9,95,9,12358,Returned,2020-07-23,359
1719,135,Office,Fiction,103,Monopoly,Spiderman Action Figure,120.0,3,5,3,167,Mia Doe,China,4.9,90,18,12346,Shipped,2020-07-21,352
1720,141,Toys,Board Games,108,Jeans,Levis 511 Slim Fit Jeans,2199.0,3,7,3,172,John Doe,UK,4.8,90,17,12360,Returned,2020-07-22,352
1721,124,Grocery,Dolls,117,Spiderman,Cuisinart Belgian Waffle Maker,25.0,1,6,1,176,Mark Doe,Korea,4.9,90,8,12358,Shipped,2020-07-21,359
1722,123,Health,Necklaces,114,Foundation,HP Color LaserJet Printer,5.99,2,6,2,162,Mia Doe,Italy,4.9,95,19,12360,Cancelled,2020-07-20,364
1723,130,Grocery,Office Supplies,105,Jeans,HP Color LaserJet Printer,799.0,3,5,3,168,Jane Doe,Mexico,4.9,95,11,12346,Delivered,2020-07-22,351
1724,142,Toys,Camping,107,Spiderman,1 Carat Diamond Necklace,25.0,3,10,2,174,Sophia Doe,Spain,4.8,80,10,12345,Returned,2020-07-23,359
1725,134,Electronics,Parts,108,Spiderman,Hasbro Monopoly Game,599.0,1,5,1,175,Elizabeth Doe,Mexico,4.8,85,8,12351,Delivered,2020-07-21,354
1726,136,Books,Phones,116,Yoga Pants,Michelin Primacy Tires,11.99,1,5,1,163,James Doe,France,4.8,98,12,12354,Shipped,2020-07-22,349
1727,123,Sports,Bottoms,111,Tent,Levis 511 Slim Fit Jeans,15.0,3,7,1,163,Sarah Doe,UK,4.9,90,4,12354,Cancelled,2020-07-22,353
1728,139,Games,Running Shoes,113,Diamond Necklace,50 inch LED 4K Ultra HD TV,50.0,1,10,2,176,Sarah Doe,UK,4.8,80,4,12353,Cancelled,2020-07-21,351
1729,133,Outdoors,Office Supplies,104,Nike Pegasus,HP Color LaserJet Printer,50.0,4,7,3,166,Olivia Doe,Australia,4.9,85,17,12347,Returned,2020-07-23,357
1730,131,Jewelry,Beverages,120,Drill,Levis 511 Slim Fit Jeans,35.0,1,8,2,174,Mark Doe,Mexico,4.9,80,10,12360,Delivered,2020-07-22,346
1731,128,Shoes,Fiction,120,Jeans,Levis 511 Slim Fit Jeans,99.99,1,7,3,162,John Doe,Spain,4.8,95,12,12349,Cancelled,2020-07-20,350
1732,138,Books,Makeup,109,Monopoly,Levis 511 Slim Fit Jeans,120.0,4,7,1,170,William Doe,Indonesia,4.9,75,16,12361,Returned,2020-07-23,357
1733,128,Books,Action Figures,110,iPhone 11,1 Carat Diamond Necklace,2199.0,1,5,3,168,James Doe,Japan,4.9,85,19,12360,Returned,2020-07-20,359
1734,126,Shoes,Necklaces,108,Nike Pegasus,HP Color LaserJet Printer,400.0,1,6,3,157,Jane Doe,Australia,4.7,90,10,12358,Returned,2020-07-22,360
1735,138,Toys,Supplements,103,Spiderman,Keurig K-Cup Coffee Maker,45.0,2,6,2,175,Mia Doe,US,4.9,90,9,12353,Shipped,2020-07-21,362
1736,140,Electronics,Action Figures,101,Tires,Keurig K-Cup Coffee Maker,5.99,3,15,3,169,Oliver Doe,UK,4.9,85,13,12345,Delivered,2020-07-20,357
1737,136,Electronics,Action Figures,103,Coffee Maker,Optimum Nutrition Protein Powder,5.99,1,5,3,167,William Doe,Israel,4.8,75,10,12350,Shipped,2020-07-21,346
1738,123,Office,Camping,116,Harry Potter,Apple iPhone 11 64GB,150.0,3,5,1,161,James Doe,Canada,4.8,95,18,12361,Shipped,2020-07-21,347
1739,134,Sports,Dolls,109,Protein Powder,Michelin Primacy Tires,19.0,1,8,3,172,James Doe,Germany,4.8,75,20,12347,Cancelled,2020-07-22,345
1740,124,Electronics,Small Appliances,116,Printer,90 Degree By Reflex Yoga Pants,5.99,4,10,3,166,Jane Doe,UK,4.9,90,16,12352,Shipped,2020-07-23,357
1741,127,Health,Fiction,101,Coffee Maker,Coleman 4 Person Tent,80.0,4,5,3,170,Jane Doe,Australia,4.9,85,14,12364,Cancelled,2020-07-21,347
1742,126,Sports,Office Supplies,106,Sony Bravia,Dewalt 18 Volt Drill,2199.0,3,8,2,160,Mark Doe,Russia,4.9,90,17,12358,Cancelled,2020-07-23,363
1743,132,Automotive,Necklaces,112,Yoga Pants,Keurig K-Cup Coffee Maker,11.99,4,8,3,169,Olivia Doe,Indonesia,4.9,98,17,12364,Cancelled,2020-07-21,362
1744,142,Outdoors,Supplements,117,Tires,Michelin Primacy Tires,25.0,1,8,3,175,James Doe,Russia,4.8,95,8,12351,Delivered,2020-07-22,360
1745,129,Office,Phones,117,Waffle Maker,Spiderman Action Figure,2199.0,1,8,3,175,Isabella Doe,UK,4.9,95,11,12351,Shipped,2020-07-22,350
1746,137,Office,Athletic Wear,114,Nike Pegasus,Spiderman Action Figure,35.0,4,7,1,172,John Doe,France,4.9,80,7,12346,Shipped,2020-07-21,346
1747,123,Clothing,Athletic Wear,118,Nike Pegasus,Loreal True Match Foundation,799.0,3,8,1,161,Jane Doe,Germany,4.9,95,13,12359,Cancelled,2020-07-21,350
1748,141,Kitchen,Dolls,106,Sofa,Cuisinart Belgian Waffle Maker,35.0,3,10,1,176,Tom Doe,Russia,4.8,90,14,12363,Returned,2020-07-21,354
1749,128,Grocery,Camping,102,Diamond Necklace,Ashley Furniture Sofa,799.0,2,10,3,166,Ava Doe,Canada,4.9,95,8,12362,Cancelled,2020-07-22,358
1750,133,Home Improvement,Athletic Wear,102,Nike Pegasus,Keurig K-Cup Coffee Maker,2199.0,1,10,1,163,Elizabeth Doe,Korea,4.9,75,14,12356,Returned,2020-07-22,345
1751,139,Automotive,Supplements,119,Printer,Pepsi 12 Pack,45.0,2,8,2,164,Olivia Doe,Israel,4.9,98,11,12349,Delivered,2020-07-21,349
1752,132,Electronics,Appliances,107,Spiderman,HP Color LaserJet Printer,90.0,1,5,2,166,Olivia Doe,Korea,4.9,85,13,12353,Delivered,2020-07-22,357
1753,138,Books,Necklaces,108,Coffee Maker,Spiderman Action Figure,99.99,3,5,1,164,Sarah Doe,UK,4.9,90,7,12349,Returned,2020-07-21,345
1754,135,Office,Office Supplies,116,Spiderman,Spiderman Action Figure,19.0,1,5,1,167,Jane Doe,Indonesia,4.7,90,4,12358,Delivered,2020-07-21,347
1755,136,Toys,Necklaces,114,Waffle Maker,Loreal True Match Foundation,19.99,3,8,1,173,Oliver Doe,UK,4.9,90,9,12352,Delivered,2020-07-21,356
1756,123,Jewelry,Tools,108,Tent,Barbie Dreamhouse Playset,45.0,3,10,3,160,Isabella Doe,Canada,4.9,95,4,12347,Cancelled,2020-07-20,347
1757,141,Shoes,Fiction,115,Sofa,Nike Pegasus 36 Running Shoes,90.0,1,5,1,166,Olivia Doe,Italy,4.9,80,11,12348,Cancelled,2020-07-22,348
1758,134,Toys,Office Supplies,118,Monopoly,Keurig K-Cup Coffee Maker,599.0,1,6,2,167,John Doe,India,4.8,98,3,12352,Returned,2020-07-21,359
1759,136,Sports,Living Room,108,Yoga Pants,Nike Pegasus 36 Running Shoes,150.0,4,10,3,161,Ava Doe,Canada,4.9,95,19,12362,Shipped,2020-07-21,359
1760,131,Games,Phones,109,Protein Powder,Nike Pegasus 36 Running Shoes,25.0,4,5,1,167,Noah Doe,Mexico,4.9,90,19,12361,Delivered,2020-07-21,349
1761,130,Sports,Televisions,115,Printer,Spiderman Action Figure,150.0,2,7,1,171,James Doe,Indonesia,4.9,90,15,12361,Cancelled,2020-07-21,348
1762,136,Jewelry,Parts,116,Sony Bravia,Barbie Dreamhouse Playset,80.0,2,10,3,158,Ava Doe,China,4.9,95,13,12358,Returned,2020-07-22,350
1763,140,Sports,Tools,109,Printer,50 inch LED 4K Ultra HD TV,599.0,2,5,2,168,James Doe,Mexico,4.9,95,5,12359,Delivered,2020-07-22,347
1764,127,Office,Appliances,105,Sofa,1 Carat Diamond Necklace,150.0,1,5,2,162,Noah Doe,Canada,4.7,90,11,12347,Returned,2020-07-20,352
1765,131,Furniture,Beverages,101,Soda,Loreal True Match Foundation,80.0,1,6,1,172,Sophia Doe,UK,4.8,95,5,12345,Delivered,2020-07-21,349
1766,129,Toys,Makeup,113,Tent,Cuisinart Belgian Waffle Maker,120.0,2,5,2,158,David Doe,Canada,4.8,85,15,12351,Returned,2020-07-23,357
1767,126,Health,Athletic Wear,115,Foundation,HP Color LaserJet Printer,80.0,1,8,2,166,Oliver Doe,Brazil,4.9,90,13,12354,Cancelled,2020-07-22,348
1768,139,Appliances,Dolls,107,Tires,Ashley Furniture Sofa,15.0,3,6,3,157,Jack Doe,South Africa,4.9,90,19,12353,Returned,2020-07-21,361
1769,132,Appliances,Bottoms,116,Waffle Maker,Coleman 4 Person Tent,50.0,3,6,3,162,William Doe,Spain,4.9,90,6,12360,Cancelled,2020-07-21,359
1770,134,Sports,Makeup,102,Coffee Maker,Coleman 4 Person Tent,5.99,2,6,2,173,Emily Doe,Russia,4.9,98,2,12363,Cancelled,2020-07-23,364
1771,132,Appliances,Phones,103,Nike Pegasus,Barbie Dreamhouse Playset,11.99,3,8,1,165,Isabella Doe,Brazil,4.9,90,3,12362,Cancelled,2020-07-22,346
1772,125,Games,Makeup,112,Tires,HP Color LaserJet Printer,2199.0,2,5,1,169,Elizabeth Doe,Spain,4.9,85,13,12355,Cancelled,2020-07-20,346
1773,140,Electronics,Fiction,116,Diamond Necklace,Hasbro Monopoly Game,45.0,2,8,3,172,Emma Doe,UK,4.9,95,1,12356,Delivered,2020-07-23,354
1774,136,Toys,Office Supplies,113,Sony Bravia,Keurig K-Cup Coffee Maker,19.0,1,8,2,169,Jane Doe,Australia,4.9,95,17,12354,Returned,2020-07-22,362
1775,137,Shoes,Fiction,115,Waffle Maker,Keurig K-Cup Coffee Maker,25.0,4,10,1,170,James Doe,China,4.8,85,18,12354,Cancelled,2020-07-21,364
1776,135,Furniture,Phones,120,Jeans,Harry Potter and the Sorcerer's Stone,45.0,2,6,3,162,Emily Doe,Israel,4.9,98,3,12354,Cancelled,2020-07-23,364
1777,126,Grocery,Necklaces,103,Tent,Pepsi 12 Pack,150.0,2,6,1,170,Sophia Doe,Spain,4.9,90,12,12349,Cancelled,2020-07-23,364
1778,124,Shoes,Necklaces,108,Coffee Maker,Hasbro Monopoly Game,25.0,3,5,1,174,William Doe,India,4.8,85,3,12351,Delivered,2020-07-21,363
1779,142,Toys,Athletic Wear,109,Sony Bravia,90 Degree By Reflex Yoga Pants,25.0,3,5,2,163,Sophia Doe,Mexico,4.8,90,3,12353,Cancelled,2020-07-20,364
1780,124,Games,Dolls,103,Harry Potter,Loreal True Match Foundation,799.0,3,6,3,157,James Doe,Indonesia,4.9,90,7,12352,Delivered,2020-07-20,359
1781,137,Clothing,Board Games,108,Drill,Coleman 4 Person Tent,100.0,1,6,1,162,Jane Doe,Korea,4.9,90,2,12357,Returned,2020-07-23,359
1782,138,Shoes,Small Appliances,102,Drill,Coleman 4 Person Tent,120.0,3,8,3,165,Oliver Doe,Canada,4.9,90,11,12356,Shipped,2020-07-21,358
1783,128,Toys,Parts,104,Diamond Necklace,Hasbro Monopoly Game,599.0,1,5,2,159,Emma Doe,Germany,4.9,98,20,12351,Cancelled,2020-07-20,354
1784,124,Shoes,Camping,109,Spiderman,Pepsi 12 Pack,25.0,1,5,1,168,James Doe,Australia,4.9,85,20,12356,Cancelled,2020-07-20,362
1785,133,Clothing,Beverages,119,Tent,Hasbro Monopoly Game,11.99,4,6,2,167,William Doe,South Africa,4.9,75,14,12364,Cancelled,2020-07-22,348
1786,131,Appliances,Televisions,108,Tent,1 Carat Diamond Necklace,25.0,3,5,2,172,Jack Doe,Mexico,4.9,90,11,12351,Cancelled,2020-07-23,363
1787,138,Shoes,Beverages,102,Tent,Loreal True Match Foundation,35.0,4,10,2,168,Tom Doe,Germany,4.9,85,20,12350,Delivered,2020-07-23,355
1788,138,Jewelry,Board Games,110,Diamond Necklace,Keurig K-Cup Coffee Maker,100.0,3,7,2,168,Jack Doe,India,4.8,98,15,12364,Returned,2020-07-21,363
1789,135,Outdoors,Parts,119,Foundation,Cuisinart Belgian Waffle Maker,5.99,1,7,1,158,Olivia Doe,US,4.8,95,7,12345,Cancelled,2020-07-21,355
1790,125,Home Improvement,Televisions,117,Sony Bravia,Harry Potter and the Sorcerer's Stone,5.99,1,8,2,161,Sophia Doe,South Africa,4.9,95,11,12357,Shipped,2020-07-22,352
1791,124,Toys,Board Games,107,Sony Bravia,Coleman 4 Person Tent,599.0,1,5,2,161,James Doe,South Africa,4.9,90,11,12350,Cancelled,2020-07-21,346
1792,132,Clothing,Dolls,106,Spiderman,Optimum Nutrition Protein Powder,120.0,1,6,3,163,Ava Doe,Indonesia,4.9,98,6,12359,Shipped,2020-07-21,362
1793,138,Games,Tools,105,Foundation,Pepsi 12 Pack,599.0,1,10,2,167,James Doe,UK,4.8,90,12,12357,Shipped,2020-07-22,350
1794,140,Shoes,Televisions,101,Monopoly,Coleman 4 Person Tent,11.99,1,10,1,170,Elizabeth Doe,Australia,4.9,75,17,12346,Delivered,2020-07-22,345
1795,138,Electronics,Appliances,103,Printer,Ashley Furniture Sofa,5.99,3,7,1,172,William Doe,Japan,4.9,90,7,12349,Delivered,2020-07-22,359
1796,126,Toys,Parts,106,Waffle Maker,Hasbro Monopoly Game,25.0,3,5,1,175,Jack Doe,France,4.9,80,8,12351,Delivered,2020-07-20,349
1797,129,Home Improvement,Fiction,113,Tent,HP Color LaserJet Printer,35.0,1,6,1,172,Jane Doe,China,4.7,95,13,12353,Returned,2020-07-21,364
1798,131,Office,Action Figures,111,Diamond Necklace,Nike Pegasus 36 Running Shoes,150.0,1,10,3,168,Ava Doe,Israel,4.8,98,18,12358,Cancelled,2020-07-23,353
1799,136,Grocery,Necklaces,107,Coffee Maker,HP Color LaserJet Printer,5.99,2,6,2,162,Jack Doe,Italy,4.9,98,3,12360,Returned,2020-07-21,353
1800,138,Electronics,Running Shoes,110,Printer,Optimum Nutrition Protein Powder,25.0,1,10,1,169,James Doe,Spain,4.8,90,7,12345,Shipped,2020-07-23,346
1801,136,Toys,Supplements,107,Monopoly,Levis 511 Slim Fit Jeans,35.0,3,15,3,169,John Doe,India,4.9,95,14,12346,Returned,2020-07-23,359
1802,131,Clothing,Board Games,102,Tent,Optimum Nutrition Protein Powder,100.0,1,5,2,166,Sophia Doe,Mexico,4.9,80,1,12355,Returned,2020-07-20,353
1803,128,Electronics,Office Supplies,104,Diamond Necklace,Hasbro Monopoly Game,99.99,2,5,1,174,John Doe,South Africa,4.9,90,17,12354,Delivered,2020-07-22,361
1804,133,Beauty,Athletic Wear,116,Jeans,Coleman 4 Person Tent,400.0,1,6,2,163,Sophia Doe,Japan,4.9,95,2,12362,Delivered,2020-07-22,355
1805,125,Health,Tools,116,Coffee Maker,Loreal True Match Foundation,19.99,3,7,2,157,Tom Doe,Brazil,4.9,90,17,12346,Returned,2020-07-22,345
1806,131,Clothing,Running Shoes,113,Soda,50 inch LED 4K Ultra HD TV,19.0,3,6,2,163,James Doe,Spain,4.8,90,3,12360,Returned,2020-07-21,350
1807,139,Home Improvement,Small Appliances,116,Foundation,Hasbro Monopoly Game,25.0,1,8,1,170,James Doe,Korea,4.9,98,12,12357,Returned,2020-07-23,351
1808,133,Outdoors,Tools,111,Coffee Maker,Nike Pegasus 36 Running Shoes,25.0,2,8,2,174,Sophia Doe,Canada,4.8,85,11,12364,Cancelled,2020-07-20,348
1809,140,Sports,Phones,104,Sofa,90 Degree By Reflex Yoga Pants,90.0,4,8,1,173,David Doe,South Africa,4.9,90,7,12354,Returned,2020-07-21,354
1810,130,Furniture,Necklaces,115,iPhone 11,Loreal True Match Foundation,90.0,3,10,3,174,William Doe,Russia,4.9,85,9,12362,Cancelled,2020-07-21,358
1811,133,Sports,Supplements,103,Drill,Spiderman Action Figure,90.0,4,7,1,159,Isabella Doe,Indonesia,4.9,98,16,12349,Returned,2020-07-22,362
1812,133,Health,Tools,105,Harry Potter,Spiderman Action Figure,2199.0,4,6,2,176,William Doe,India,4.9,90,10,12358,Cancelled,2020-07-20,364
1813,140,Appliances,Camping,116,Soda,Harry Potter and the Sorcerer's Stone,2199.0,2,5,2,165,James Doe,Mexico,4.9,95,18,12354,Cancelled,2020-07-22,349
1814,135,Home Improvement,Necklaces,111,Jeans,Nike Pegasus 36 Running Shoes,19.0,3,8,3,169,Emma Doe,South Africa,4.9,75,6,12360,Cancelled,2020-07-21,362
1815,129,Sports,Board Games,115,Yoga Pants,Cuisinart Belgian Waffle Maker,5.99,2,7,3,159,Sophia Doe,Korea,4.7,95,5,12364,Delivered,2020-07-20,363
1816,141,Automotive,Board Games,102,Soda,Loreal True Match Foundation,400.0,2,10,2,169,Emma Doe,Canada,4.8,80,10,12353,Cancelled,2020-07-23,359
1817,133,Furniture,Necklaces,114,Monopoly,Apple iPhone 11 64GB,15.0,1,10,2,162,Emily Doe,Australia,4.9,95,16,12359,Cancelled,2020-07-23,363
1818,129,Toys,Camping,106,Spiderman,Cuisinart Belgian Waffle Maker,35.0,1,6,1,165,James Doe,India,4.9,75,11,12350,Delivered,2020-07-22,347
1819,130,Books,Phones,108,Printer,Apple iPhone 11 64GB,25.0,2,6,2,162,Sophia Doe,Mexico,4.9,98,15,12364,Delivered,2020-07-23,350
1820,136,Books,Parts,109,Printer,90 Degree By Reflex Yoga Pants,120.0,1,6,1,164,Mia Doe,France,4.9,95,1,12352,Returned,2020-07-23,348
1821,129,Furniture,Athletic Wear,107,Diamond Necklace,50 inch LED 4K Ultra HD TV,15.0,3,6,3,173,Olivia Doe,China,4.8,85,7,12359,Returned,2020-07-23,357
1822,124,Electronics,Appliances,110,iPhone 11,Optimum Nutrition Protein Powder,400.0,3,10,3,159,Mark Doe,Italy,4.9,98,7,12353,Returned,2020-07-20,357
1823,129,Office,Necklaces,101,Sofa,Loreal True Match Foundation,799.0,1,6,3,157,Sophia Doe,Australia,4.7,95,11,12349,Returned,2020-07-23,353
1824,139,Electronics,Bottoms,116,Soda,1 Carat Diamond Necklace,599.0,1,6,3,168,Noah Doe,Japan,4.8,95,3,12363,Returned,2020-07-21,360
1825,134,Grocery,Makeup,114,Waffle Maker,Pepsi 12 Pack,5.99,3,5,3,157,Jane Doe,China,4.9,85,3,12355,Returned,2020-07-21,359
1826,141,Shoes,Camping,119,Yoga Pants,Coleman 4 Person Tent,25.0,1,7,3,169,Tom Doe,Canada,4.9,75,9,12345,Returned,2020-07-23,364
1827,128,Appliances,Athletic Wear,106,iPhone 11,Pepsi 12 Pack,50.0,3,7,2,160,Elizabeth Doe,Australia,4.9,80,12,12351,Cancelled,2020-07-21,363
1828,123,Electronics,Running Shoes,118,Tires,90 Degree By Reflex Yoga Pants,35.0,2,5,1,164,Oliver Doe,UK,4.7,75,9,12352,Cancelled,2020-07-20,346
1829,123,Clothing,Board Games,118,Spiderman,1 Carat Diamond Necklace,599.0,4,8,1,175,James Doe,Brazil,4.7,85,9,12347,Shipped,2020-07-20,359
1830,142,Electronics,Fiction,103,Tent,Cuisinart Belgian Waffle Maker,100.0,4,7,3,159,Jane Doe,Brazil,4.9,95,14,12360,Cancelled,2020-07-20,360
