CustomerID,City,StateProvinceName,CountryRegionName,PostalCode,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
85228,Werne,Nordrhein-Westfalen,Germany,59368,5/26/1957,Partial College,Professional,M,S,0,3,4,4,148808
58012,Colombes,Hauts de Seine,France,92700,11/5/1955,High School,Professional,M,M,1,2,1,2,115471
93256,Orly,Val de Marne,France,94310,5/22/1955,High School,Professional,F,S,0,1,2,3,117532
67944,Saarlouis,Saarland,Germany,66740,4/25/1955,Partial College,Professional,M,M,0,3,4,4,158141
67198,Metz,Moselle,France,57000,11/16/1944,High School,Professional,M,M,1,2,1,5,88743
94284,Bonn,Hamburg,Germany,53001,8/17/1944,Bachelors ,Management,F,S,0,2,0,5,116281
66506,Kirkby,England,United Kingdom,KB9,7/18/1944,Bachelors ,Management,F,M,1,3,4,4,140503
90512,Berlin,Saarland,Germany,12171,5/26/1945,High School,Professional,M,M,1,3,1,5,87037
71624,Berks,England,United Kingdom,SL4 1RH,6/8/1946,Partial College,Professional,F,M,1,4,4,4,125569
90179,Watford,England,United Kingdom,WA3,1/3/1946,Bachelors ,Management,F,M,1,3,4,4,139980
78200,York,England,United Kingdom,YO15,4/4/1954,Partial College,Professional,M,S,1,1,2,4,126814
63353,Hof,Bayern,Germany,95010,3/15/1954,Partial College,Professional,F,S,1,4,4,4,121585
89457,Stuttgart,Saarland,Germany,70452,2/11/1954,Partial College,Professional,F,M,0,4,4,4,142438
59436,Cheltenham,England,United Kingdom,GL50,4/20/1954,High School,Professional,F,M,1,4,4,4,125595
64706,Leeds,England,United Kingdom,LE18,5/5/1954,High School,Professional,M,M,1,4,4,4,163402
56353,York,England,United Kingdom,Y03 4TN,10/12/1954,Partial High School,Professional,M,S,0,2,5,5,154435
82945,Lieusaint,Seine et Marne,France,77127,6/13/1953,Bachelors ,Management,F,M,0,3,4,4,105200
82136,Saint Ouen,Charente-Maritime,France,17490,2/11/1953,Bachelors ,Management,M,S,0,4,4,4,127746
82190,Berlin,Saarland,Germany,12171,2/8/1952,Partial College,Professional,M,M,1,2,1,4,116804
98344,Paris,Seine (Paris),France,75003,2/11/1951,High School,Professional,M,M,1,3,1,4,112340
76449,München,Hessen,Germany,80074,5/17/1951,High School,Professional,F,S,1,3,1,4,104393
91753,London,England,United Kingdom,W1Y 3RA,4/12/1951,High School,Professional,M,M,0,3,5,5,144366
64355,Oxford,England,United Kingdom,OX1,3/14/1951,Bachelors ,Management,F,M,1,3,5,5,150025
96522,Cergy,Val d'Oise,France,95000,5/24/1950,High School,Management,F,S,0,3,1,4,89406
59888,Paris,Seine (Paris),France,75019,10/3/1950,High School,Management,F,S,1,3,1,4,102688
54048,Poing,Saarland,Germany,66041,4/2/1950,Partial College,Management,F,S,0,2,5,5,144326
71357,Berlin,Hamburg,Germany,14111,5/21/1949,High School,Management,M,S,1,3,1,4,114526
88432,Goulburn,New South Wales,Australia,2580,7/24/1973,Bachelors ,Professional,F,S,0,3,0,0,97398
54820,Pantin,Seine Saint Denis,France,93500,6/5/1948,High School,Management,F,M,1,4,1,5,93127
79192,Saint Ouen,Somme,France,80610,4/13/1948,High School,Management,F,M,1,3,1,4,99240
54068,Münster,Saarland,Germany,48001,4/11/1948,Partial High School,Skilled Manual,F,M,1,4,1,4,91213
98452,Bracknell,England,United Kingdom,RG12 8TB,3/8/1948,High School,Management,F,M,1,3,5,5,134632
69930,Liverpool,England,United Kingdom,L4 4HB,2/24/1948,High School,Management,F,M,1,4,5,5,145323
75914,Roubaix,Nord,France,59100,10/28/1947,Partial High School,Skilled Manual,F,M,0,2,0,5,87825
68152,Frankfurt am Main,Saarland,Germany,60061,3/26/1947,Partial High School,Professional,F,S,0,1,5,5,91061
69999,North Sydney,New South Wales,Australia,2055,8/19/1975,Bachelors ,Professional,F,M,1,3,0,0,82522
78048,Wollongong,New South Wales,Australia,2500,1/6/1975,Bachelors ,Professional,F,S,1,4,0,0,73430
66614,Perth,South Australia,Australia,6006,5/5/1975,Bachelors ,Professional,M,S,0,2,0,0,85878
86109,Goulburn,New South Wales,Australia,2580,12/20/1975,Bachelors ,Professional,F,M,1,2,0,0,83894
74944,Brisbane,Queensland,Australia,4000,7/15/1976,Bachelors ,Professional,F,S,1,2,0,0,82651
95052,Brisbane,Queensland,Australia,4000,4/24/1975,Bachelors ,Professional,M,S,0,3,0,0,104203
87928,Melton,Victoria,Australia,3337,3/26/1974,Bachelors ,Professional,M,S,0,4,0,0,92634
67177,Sydney,New South Wales,Australia,1002,4/25/1974,Bachelors ,Professional,M,S,0,3,0,0,91679
82814,Coffs Harbour,New South Wales,Australia,2450,11/10/1974,Bachelors ,Professional,M,M,0,4,0,0,97345
89678,Townsville,Queensland,Australia,4810,4/7/1975,Bachelors ,Professional,F,S,1,3,0,0,105786
54924,St. Leonards,New South Wales,Australia,2065,7/16/1974,Bachelors ,Professional,M,M,1,3,0,0,143024
76397,North Ryde,New South Wales,Australia,2113,1/18/1973,Bachelors ,Professional,M,S,0,3,0,0,132408
71857,North Ryde,New South Wales,Australia,2113,2/1/1974,Bachelors ,Professional,F,S,1,3,0,0,109437
77870,Newcastle,New South Wales,Australia,2300,4/25/1974,Partial College,Management,M,S,0,3,5,5,159290
74326,Warrnambool,Victoria,Australia,3280,8/6/1973,Bachelors ,Professional,F,S,1,3,0,0,103363
81807,Hobart,Tasmania,Australia,7001,10/13/1973,Bachelors ,Professional,F,M,1,3,0,0,104142
78937,Newcastle,New South Wales,Australia,2300,10/22/1973,Bachelors ,Professional,F,M,1,3,0,0,111906
68372,Caloundra,Queensland,Australia,4551,5/22/1972,Bachelors ,Professional,M,S,1,3,0,0,122983
58652,Springwood,New South Wales,Australia,2777,12/12/1972,High School,Management,M,M,0,3,5,5,114741
62113,Silverwater,New South Wales,Australia,2264,8/13/1972,High School,Management,M,M,1,3,5,5,119056
77310,Caloundra,Queensland,Australia,4551,2/18/1971,Bachelors ,Professional,M,S,0,4,0,0,136176
84419,St. Leonards,New South Wales,Australia,2065,8/14/1971,Bachelors ,Professional,F,M,0,4,0,0,113759
52634,Hawthorne,Queensland,Australia,4171,11/16/1970,Bachelors ,Professional,F,S,0,4,0,0,117024
61642,South Melbourne,Victoria,Australia,3205,2/20/1970,Bachelors ,Professional,M,S,0,4,0,0,149241
76311,Melbourne,Victoria,Australia,3000,10/26/1970,High School,Management,F,M,1,4,5,5,125403
57248,North Ryde,New South Wales,Australia,2113,6/3/1970,Partial High School,Professional,M,S,0,4,5,5,166376
98365,Hobart,Tasmania,Australia,7001,4/8/1970,Partial High School,Professional,F,M,1,4,5,5,136342
97768,North Sydney,New South Wales,Australia,2055,4/4/1970,Partial High School,Professional,F,M,0,4,5,5,125245
94388,Hobart,Tasmania,Australia,7001,7/18/1971,High School,Management,M,M,0,4,5,5,150983
66952,Chula Vista,California,United States,91910,11/27/1948,High School,Professional,M,S,0,2,0,4,65935
92731,Downey,California,United States,90241,11/6/1948,High School,Professional,M,S,0,2,0,4,53559
68884,Lynnwood,Washington,United States,98036,7/11/1948,High School,Professional,F,S,0,2,0,4,39488
75513,Puyallup,Washington,United States,98371,9/10/1948,High School,Professional,M,S,1,2,0,4,59190
90176,Tacoma,Washington,United States,98403,8/2/1937,High School,Professional,F,S,1,2,0,4,49307
79887,Oakland,California,United States,94611,3/10/1937,High School,Professional,M,M,1,2,0,4,62911
66421,Concord,California,United States,94519,5/9/1938,Graduate Degree,Management,M,S,1,2,0,3,117953
93486,Oregon City,Oregon,United States,97045,5/21/1938,Graduate Degree,Management,M,M,1,2,0,3,116551
58427,Sedro Woolley,Washington,United States,98284,6/23/1939,Graduate Degree,Management,F,M,1,2,0,3,81037
75986,Royal Oak,British Columbia,Canada,V8X,5/6/1939,Graduate Degree,Management,F,S,1,2,0,3,98400
86779,Portland,Oregon,United States,97205,4/24/1940,Bachelors ,Management,M,M,1,2,0,3,109636
86648,Burien,Washington,United States,98168,7/9/1940,Bachelors ,Management,M,M,1,2,0,3,97429
66420,Berkeley,California,United States,94704,9/11/1940,Bachelors ,Management,F,M,1,2,0,3,87033
88971,Redmond,Washington,United States,98052,12/10/1940,Bachelors ,Management,M,M,1,2,0,3,93455
63793,Concord,California,United States,94519,12/11/1940,Graduate Degree,Management,F,S,1,2,0,3,96816
52840,Metchosin,British Columbia,Canada,V9,2/5/1941,High School,Professional,M,S,0,2,0,4,66342
87040,San Diego,California,United States,92102,9/25/1943,Bachelors ,Management,M,M,1,2,0,4,100856
54184,Lebanon,Oregon,United States,97355,9/11/1943,Bachelors ,Management,F,S,0,2,0,4,91574
71394,National City,California,United States,91950,1/6/1947,High School,Professional,M,M,1,2,0,4,61257
98236,Chula Vista,California,United States,91910,11/5/1945,Partial High School,Skilled Manual,M,S,1,3,0,5,35298
74829,Bellflower,California,United States,90706,8/5/1945,Partial High School,Skilled Manual,F,M,1,4,0,5,43150
56957,Lakewood,California,United States,90712,4/21/1945,Partial High School,Skilled Manual,F,M,1,4,0,5,40135
78616,Colma,California,United States,94014,6/4/1946,High School,Professional,F,S,0,3,0,5,37423
84338,Berkeley,California,United States,94704,10/17/1946,Bachelors ,Management,F,S,1,3,0,5,80432
99543,Cliffside,British Columbia,Canada,V8Y 1L1,2/8/1946,Bachelors ,Management,F,S,0,3,0,5,85647
53006,Lynnwood,Washington,United States,98036,10/26/1947,High School,Professional,M,M,1,1,1,2,58009
96676,Beverly Hills,California,United States,90210,4/18/1947,High School,Professional,F,M,1,2,1,2,45107
77696,Edmonds,Washington,United States,98020,7/20/1947,High School,Professional,F,M,0,2,1,2,58455
76791,Olympia,Washington,United States,98501,1/9/1947,Bachelors ,Management,F,S,0,1,1,2,87704
57036,Langford,British Columbia,Canada,V9,2/18/1948,High School,Professional,F,S,1,2,1,2,47142
88487,Portland,Oregon,United States,97205,2/18/1948,Partial College,Professional,M,M,1,1,1,2,98562
69667,Puyallup,Washington,United States,98371,9/26/1948,Partial College,Professional,F,M,1,1,1,2,79289
86138,Salem,Oregon,United States,97301,4/18/1948,Partial College,Professional,M,M,1,1,1,2,94742
86494,Burlingame,California,United States,94010,8/21/1948,Partial College,Professional,F,M,1,2,1,2,64544
91837,Fremont,California,United States,94536,9/26/1948,Bachelors ,Management,M,S,0,0,1,2,104421
72317,Long Beach,California,United States,90802,2/13/1948,Bachelors ,Management,F,M,1,0,1,2,81945
55355,Long Beach,California,United States,90802,6/1/1948,Bachelors ,Management,M,M,1,0,1,2,91362
58957,Shawnee,British Columbia,Canada,V9B 5T2,8/8/1949,Partial College,Professional,F,S,1,2,1,2,80216
74952,Shawnee,British Columbia,Canada,V9B 2C3,7/17/1949,Partial College,Professional,F,M,1,2,1,2,69954
54112,Victoria,British Columbia,Canada,V8V,7/12/1949,Partial College,Professional,F,M,1,2,1,2,79810
89446,Bremerton,Washington,United States,98312,9/15/1949,Partial College,Professional,F,M,1,2,1,2,78521
67019,Edmonds,Washington,United States,98020,6/6/1949,Partial College,Professional,F,M,1,2,1,2,64392
84381,Lincoln Acres,California,United States,91950,7/1/1949,Partial College,Professional,F,M,1,1,1,2,87862
81476,Puyallup,Washington,United States,98371,5/6/1950,Partial College,Professional,M,M,1,2,1,2,113081
64434,Burbank,California,United States,91502,10/17/1950,Partial College,Professional,M,M,1,1,1,2,88253
99507,National City,California,United States,91950,8/21/1950,Partial College,Professional,F,S,1,1,2,4,97007
52861,Novato,California,United States,94947,3/2/1950,Partial College,Professional,M,M,1,1,2,4,116894
89071,Torrance,California,United States,90505,6/4/1950,Bachelors ,Management,F,M,1,1,1,3,97243
62868,Oak Bay,British Columbia,Canada,V8P,12/12/1951,High School,Professional,F,M,1,2,1,2,79087
92005,Oregon City,Oregon,United States,97045,8/6/1952,High School,Professional,F,M,1,2,1,2,66984
82767,Santa Cruz,California,United States,95062,11/19/1952,High School,Professional,M,M,1,2,1,2,90583
76211,Issaquah,Washington,United States,98027,5/7/1952,Partial High School,Skilled Manual,M,S,1,2,1,2,85707
80708,Chula Vista,California,United States,91910,3/12/1952,Partial High School,Skilled Manual,F,M,1,2,1,2,86140
52748,Colma,California,United States,94014,3/22/1952,Partial High School,Skilled Manual,M,M,1,2,1,2,87673
56493,San Carlos,California,United States,94070,6/23/1953,High School,Professional,F,M,1,2,1,3,66776
88541,Victoria,British Columbia,Canada,V8V,11/19/1953,High School,Professional,F,S,1,2,1,3,70010
62049,Burlingame,California,United States,94010,10/1/1953,Partial High School,Skilled Manual,M,S,1,3,1,3,83759
97143,Burlingame,California,United States,94010,4/14/1968,Graduate Degree,Management,F,S,1,3,0,1,151417
94323,Chula Vista,California,United States,91910,4/25/1968,Graduate Degree,Management,M,S,0,0,0,1,184133
85352,Bellingham,Washington,United States,98225,10/17/1978,Partial College,Skilled Manual,M,S,0,1,0,0,74237
87250,Bremerton,Washington,United States,98312,2/14/1978,Partial College,Skilled Manual,M,S,0,1,0,0,64605
68987,Lebanon,Oregon,United States,97355,8/16/1978,Partial College,Skilled Manual,F,S,0,1,0,0,58881
96595,Yakima,Washington,United States,98901,2/19/1978,Partial College,Skilled Manual,F,S,1,1,0,0,43812
56973,Berkeley,California,United States,94704,9/2/1978,Partial College,Skilled Manual,F,S,0,1,0,0,49822
96022,Caloundra,Queensland,Australia,4551,3/6/1945,Partial High School,Clerical,F,M,0,2,1,2,15162
68338,Coffs Harbour,New South Wales,Australia,2450,9/19/1948,Partial High School,Clerical,M,M,1,2,1,2,12458
71706,Palo Alto,California,United States,94303,8/7/1978,Partial College,Skilled Manual,F,M,0,2,0,0,74850
62165,Oak Bay,British Columbia,Canada,V8P,4/28/1977,Bachelors ,Professional,M,S,0,2,0,0,56603
92748,Lavender Bay,New South Wales,Australia,2060,5/24/1948,Partial High School,Clerical,F,M,1,2,1,2,18800
54481,Palo Alto,California,United States,94303,2/4/1977,Partial College,Skilled Manual,M,S,1,2,0,0,84004
73612,Hawthorne,Queensland,Australia,4171,10/19/1950,Partial High School,Clerical,F,M,1,3,1,2,32496
83021,St. Leonards,New South Wales,Australia,2065,1/7/1950,Partial High School,Clerical,M,S,1,2,1,2,13580
61449,Coffs Harbour,New South Wales,Australia,2450,2/4/1950,Partial High School,Clerical,M,M,1,2,1,2,21775
56304,Sydney,New South Wales,Australia,1002,9/13/1951,Partial High School,Clerical,F,M,1,2,1,2,23182
76891,Burbank,California,United States,91502,3/10/1980,Bachelors ,Professional,F,S,1,2,0,0,42378
96572,Chula Vista,California,United States,91910,6/2/1980,Bachelors ,Professional,M,S,0,2,0,0,67734
84126,Spring Valley,California,United States,91977,12/19/1979,Partial College,Skilled Manual,M,S,0,2,0,0,91631
65648,Hawthorne,Queensland,Australia,4171,5/6/1952,Partial High School,Clerical,M,M,1,3,1,2,10055
94848,Milsons Point,New South Wales,Australia,2061,1/15/1953,Partial College,Skilled Manual,F,M,0,2,0,2,48682
75906,Port Macquarie,New South Wales,Australia,2444,4/14/1953,Partial College,Skilled Manual,M,S,1,2,0,2,49398
97782,Springwood,New South Wales,Australia,2777,11/27/1954,Partial High School,Clerical,F,S,0,2,0,3,42517
65352,Sydney,New South Wales,Australia,1002,1/17/1954,Partial High School,Clerical,F,S,0,2,0,3,43714
85910,Newcastle,New South Wales,Australia,2300,5/2/1955,Partial College,Skilled Manual,F,S,0,2,0,2,99330
65673,Goulburn,New South Wales,Australia,2580,4/16/1955,Partial College,Skilled Manual,F,S,0,2,0,2,103845
77266,Perth,South Australia,Australia,6006,10/9/1955,Partial College,Skilled Manual,M,M,0,2,0,2,112150
64906,Lake Oswego,Oregon,United States,97034,2/12/1975,High School,Skilled Manual,F,S,1,2,0,0,41731
93192,Salem,Oregon,United States,97301,2/21/1975,High School,Skilled Manual,M,S,0,2,0,0,47344
77950,Yakima,Washington,United States,98901,7/25/1975,High School,Skilled Manual,M,S,1,2,0,0,70553
90347,Bellingham,Washington,United States,98225,3/3/1974,High School,Skilled Manual,F,M,1,2,0,0,40457
94286,Newton,British Columbia,Canada,V2M1P1,9/10/1973,Partial College,Skilled Manual,M,M,1,2,0,0,73686
58806,Palo Alto,California,United States,94303,11/10/1973,Partial College,Professional,M,M,1,2,0,0,87981
76772,Cliffside,British Columbia,Canada,V8Y 1L1,2/10/1973,Partial College,Professional,F,S,0,2,0,0,83280
62006,Wollongong,New South Wales,Australia,2500,3/27/1956,High School,Skilled Manual,F,S,1,2,0,2,93759
89545,Sydney,New South Wales,Australia,1002,1/24/1956,High School,Skilled Manual,F,S,0,2,0,2,102920
79245,St. Leonards,New South Wales,Australia,2065,8/23/1957,High School,Skilled Manual,M,M,1,2,0,2,88183
78102,Hawthorne,Queensland,Australia,4171,3/2/1958,Bachelors ,Management,F,S,0,4,0,1,106641
93700,Cranbourne,Victoria,Australia,3977,2/6/1958,Bachelors ,Management,M,M,0,1,1,1,128744
96315,Townsville,Queensland,Australia,4810,11/13/1959,Bachelors ,Management,M,S,0,3,1,1,120966
52809,Oregon City,Oregon,United States,97045,4/25/1973,Partial College,Professional,M,S,1,2,0,0,108033
99385,Coronado,California,United States,92118,1/17/1973,Bachelors ,Management,M,S,0,1,0,0,123091
78204,Vancouver,British Columbia,Canada,V7L 4J4,7/23/1974,High School,Professional,F,S,0,2,0,0,49410
78702,Westminster,British Columbia,Canada,V3L 1H4,12/20/1974,High School,Professional,F,S,1,2,0,0,50467
73423,Bellingham,Washington,United States,98225,4/19/1974,Partial High School,Skilled Manual,M,M,0,2,0,0,58159
62968,Torrance,California,United States,90505,2/18/1966,Bachelors ,Management,M,S,0,2,0,0,168636
90896,Issaquah,Washington,United States,98027,11/12/1964,Bachelors ,Professional,F,S,0,1,0,0,58383
85842,Chula Vista,California,United States,91910,6/21/1964,Bachelors ,Skilled Manual,M,S,0,2,4,4,99371
95547,Burien,Washington,United States,98168,11/2/1964,Bachelors ,Skilled Manual,F,M,1,3,4,4,79962
92078,Cliffside,British Columbia,Canada,V8Y 1L1,3/26/1964,Bachelors ,Skilled Manual,F,M,1,3,4,4,95536
52808,Mill Valley,California,United States,94941,2/18/1964,Bachelors ,Skilled Manual,F,M,1,3,5,5,78762
76320,Salem,Oregon,United States,97301,9/27/1964,Bachelors ,Skilled Manual,F,S,0,2,2,4,72169
59939,Lincoln Acres,California,United States,91950,8/15/1963,Graduate Degree,Professional,F,M,0,0,2,3,92505
89263,Tacoma,Washington,United States,98403,8/9/1963,Graduate Degree,Professional,M,M,0,0,2,3,117694
88683,Port Orchard,Washington,United States,98366,6/20/1962,Bachelors ,Professional,F,S,1,1,0,1,84949
56056,Burlingame,California,United States,94010,1/15/1962,Bachelors ,Professional,F,S,1,1,0,1,92189
95323,Fremont,California,United States,94536,9/8/1961,Bachelors ,Professional,F,S,0,2,0,0,56749
72325,La Jolla,California,United States,92806,8/25/1961,Partial College,Skilled Manual,M,M,1,1,0,1,84924
62057,Berkeley,California,United States,94704,8/26/1961,Partial College,Skilled Manual,F,M,1,1,0,1,62988
51753,Burien,Washington,United States,98168,5/15/1961,Partial College,Skilled Manual,M,M,0,1,0,1,86800
58492,Burien,Washington,United States,98168,9/8/1960,Bachelors ,Professional,F,S,0,1,0,0,54605
81421,Concord,California,United States,94519,1/11/1960,Bachelors ,Professional,M,S,0,1,0,0,78537
78325,Long Beach,California,United States,90802,10/16/1960,Partial College,Skilled Manual,F,M,1,1,0,1,67972
50288,Newton,British Columbia,Canada,V2L3W8,6/27/1967,Partial College,Skilled Manual,F,S,0,1,0,0,48390
77869,Vancouver,British Columbia,Canada,V7L 4J4,3/15/1967,Partial College,Skilled Manual,M,S,0,1,0,0,56893
54591,Bellingham,Washington,United States,98225,4/23/1967,Partial College,Skilled Manual,F,S,0,1,0,0,50251
79101,Santa Cruz,California,United States,95062,2/28/1960,Partial College,Skilled Manual,F,M,1,1,0,1,63591
68737,Cliffside,British Columbia,Canada,V8Y 1L1,5/14/1959,Partial College,Skilled Manual,F,M,1,1,0,1,79284
74457,Newton,British Columbia,Canada,V2M1P1,4/21/1959,Bachelors ,Professional,M,M,1,1,4,5,117895
61120,Concord,California,United States,94519,2/17/1959,Bachelors ,Professional,F,M,1,0,3,4,82491
94550,Westminster,British Columbia,Canada,V3L 1H4,10/13/1959,Graduate Degree,Professional,F,S,0,1,0,2,98959
51114,Concord,California,United States,94519,11/20/1959,Graduate Degree,Professional,M,S,1,0,0,4,156658
78951,East Brisbane,Queensland,Australia,4169,11/26/1969,Graduate Degree,Management,M,M,1,0,0,1,141400
97940,Melton,Victoria,Australia,3337,5/17/1969,Bachelors ,Professional,M,S,0,0,0,2,139686
59665,Wollongong,New South Wales,Australia,2500,11/6/1968,Bachelors ,Professional,M,M,0,1,2,2,113957
68006,Caloundra,Queensland,Australia,4551,1/26/1970,Graduate Degree,Management,F,M,0,1,4,4,123099
51755,Perth,South Australia,Australia,6006,10/6/1970,Bachelors ,Professional,M,M,1,0,0,2,128842
65698,North Sydney,New South Wales,Australia,2055,4/17/1968,Bachelors ,Professional,M,M,1,1,2,2,97125
73759,Wollongong,New South Wales,Australia,2500,7/28/1968,Bachelors ,Professional,M,M,1,3,5,5,100536
57249,Matraville,New South Wales,Australia,2036,7/8/1968,Bachelors ,Professional,M,M,1,3,5,5,102870
78466,Malabar,New South Wales,Australia,2036,4/2/1968,Bachelors ,Professional,F,M,0,3,5,5,79986
62180,Goulburn,New South Wales,Australia,2580,5/16/1969,Graduate Degree,Management,F,M,1,1,0,1,150469
56220,Goulburn,New South Wales,Australia,2580,12/12/1969,Graduate Degree,Management,F,S,0,1,0,1,149122
57480,Bendigo,Victoria,Australia,3550,3/16/1967,Graduate Degree,Management,F,S,1,2,5,5,128843
67859,Coffs Harbour,New South Wales,Australia,2450,3/4/1967,Graduate Degree,Management,F,M,1,3,5,5,109471
54238,Silverwater,New South Wales,Australia,2264,7/21/1966,Bachelors ,Professional,F,S,0,0,0,2,117571
61736,East Brisbane,Queensland,Australia,4169,6/23/1965,Bachelors ,Professional,M,M,1,1,3,3,97096
95246,North Ryde,New South Wales,Australia,2113,2/20/1965,Bachelors ,Professional,M,M,0,4,5,5,97327
93592,Melton,Victoria,Australia,3337,10/9/1965,Bachelors ,Professional,M,M,1,4,5,5,106214
63579,Cranbourne,Victoria,Australia,3977,3/23/1968,Bachelors ,Professional,F,M,0,4,5,5,70708
67749,North Ryde,New South Wales,Australia,2113,12/5/1968,Bachelors ,Professional,F,S,1,1,0,0,91725
86901,St. Leonards,New South Wales,Australia,2065,2/15/1968,Bachelors ,Professional,M,M,1,4,5,5,143381
78091,Townsville,Queensland,Australia,4810,8/1/1968,Bachelors ,Professional,F,M,1,4,5,5,110236
64101,Wollongong,New South Wales,Australia,2500,9/15/1968,Bachelors ,Professional,M,M,1,4,5,5,139926
64006,Brisbane,Queensland,Australia,4000,8/25/1964,Bachelors ,Professional,M,M,0,2,3,3,109537
76761,Rockhampton,Queensland,Australia,4700,3/29/1964,Bachelors ,Professional,F,M,1,2,3,3,86912
80613,London,England,United Kingdom,SW8 1XD,9/16/1973,Partial High School,Manual,M,S,1,2,0,0,26678
95364,Paris,Seine (Paris),France,75008,11/12/1974,Partial College,Clerical,F,S,1,1,0,0,39485
83175,Villeneuve-d'Ascq,Nord,France,59491,4/8/1974,Partial College,Clerical,F,S,0,1,0,0,53760
71390,Essen,Hamburg,Germany,45001,6/14/1974,Partial College,Clerical,M,S,1,1,0,0,51698
71608,W. Linn,Oregon,United States,97068,1/25/1953,Partial High School,Skilled Manual,M,M,1,3,1,3,88280
67564,Chula Vista,California,United States,91910,10/6/1957,High School,Professional,M,M,0,2,0,2,95402
91629,Port Orchard,Washington,United States,98366,12/15/1957,High School,Professional,F,M,1,2,0,2,77126
69695,Long Beach,California,United States,90802,11/27/1957,Bachelors ,Management,M,S,1,1,1,2,133617
68230,Imperial Beach,California,United States,91932,5/11/1956,Partial High School,Skilled Manual,F,S,0,2,0,2,90662
74911,Port Orchard,Washington,United States,98366,6/24/1965,Bachelors ,Management,M,S,0,4,1,4,123032
94058,Burbank,California,United States,91502,12/6/1965,Bachelors ,Management,M,M,1,3,2,2,159736
79735,Lincoln Acres,California,United States,91950,9/24/1965,Graduate Degree,Management,F,S,0,4,1,1,153803
56448,Sooke,British Columbia,Canada,V0,2/16/1964,Bachelors ,Management,F,S,1,1,3,4,114374
75423,National City,California,United States,91950,5/13/1964,Bachelors ,Management,F,M,1,3,2,3,145841
60318,Lakewood,California,United States,90712,4/25/1956,Partial College,Professional,F,M,1,0,2,3,81001
69069,Burbank,California,United States,91502,8/24/1956,Partial College,Professional,M,M,0,1,2,3,104584
57272,Newport Beach,California,United States,92625,4/3/1956,Partial College,Professional,M,S,1,0,3,4,87322
89796,San Carlos,California,United States,94070,11/13/1956,Partial College,Professional,M,M,0,1,0,3,125189
86982,Berkeley,California,United States,94704,4/25/1955,Partial High School,Skilled Manual,M,M,1,2,0,2,104981
82115,Palo Alto,California,United States,94303,9/2/1934,Graduate Degree,Management,M,S,0,3,2,2,175150
57152,Oakland,California,United States,94611,11/16/1963,Bachelors ,Management,M,M,1,4,2,3,172892
78728,Sammamish,Washington,United States,98074,10/4/1962,Partial College,Professional,M,S,1,3,2,2,137861
57529,Edmonds,Washington,United States,98020,4/21/1961,Partial College,Professional,F,M,1,3,4,5,107937
89620,Edmonds,Washington,United States,98020,2/5/1961,Partial College,Professional,M,M,1,3,4,5,119891
81958,Lynnwood,Washington,United States,98036,3/25/1961,High School,Professional,F,S,1,1,3,4,114156
69123,Portland,Oregon,United States,97205,6/22/1961,High School,Professional,M,M,1,1,3,4,113311
56732,Salem,Oregon,United States,97301,3/5/1961,High School,Professional,F,M,1,2,3,4,93073
93454,Colma,California,United States,94014,3/25/1961,Partial College,Professional,M,S,1,4,3,3,166820
96218,Redwood City,California,United States,94063,7/8/1961,Bachelors ,Management,F,S,0,3,3,3,159931
58253,Santa Monica,California,United States,90401,10/3/1955,Partial College,Professional,F,M,1,1,2,3,109306
65470,Oregon City,Oregon,United States,97045,8/15/1935,Graduate Degree,Management,F,M,1,2,0,2,65366
77910,Sooke,British Columbia,Canada,V0,1/13/1936,Partial College,Professional,M,M,1,2,0,3,59259
78027,Bremerton,Washington,United States,98312,4/14/1936,Graduate Degree,Management,M,M,1,2,0,2,84324
69750,Woodburn,Oregon,United States,97071,6/14/1936,Graduate Degree,Management,F,M,1,2,0,2,85943
58334,Mill Valley,California,United States,94941,6/10/1936,Graduate Degree,Management,M,S,0,4,3,3,196511
76680,Burien,Washington,United States,98168,8/1/1960,High School,Professional,F,S,1,3,3,4,108842
67862,Lynnwood,Washington,United States,98036,10/8/1960,High School,Professional,F,S,1,4,3,4,106863
52543,Salem,Oregon,United States,97301,6/10/1954,Partial High School,Skilled Manual,F,S,1,2,0,3,53883
50652,Concord,California,United States,94519,10/20/1954,Partial High School,Skilled Manual,F,S,0,2,0,3,72675
55342,Langley,British Columbia,Canada,V3A 4R2,10/24/1954,High School,Professional,M,M,1,2,0,2,91772
56097,Spokane,Washington,United States,99202,8/16/1952,Partial College,Professional,M,M,1,2,0,3,65094
87680,Daly City,California,United States,94015,3/19/1951,Partial College,Professional,M,M,1,2,0,3,76919
69890,Milwaukie,Oregon,United States,97222,7/25/1951,Partial College,Professional,M,S,1,2,0,3,76000
88092,Bellflower,California,United States,90706,2/23/1951,Partial College,Professional,F,S,0,2,0,3,63211
88863,Torrance,California,United States,90505,9/20/1950,Partial College,Professional,F,S,0,2,0,4,50613
67408,Beverly Hills,California,United States,90210,9/14/1949,High School,Professional,M,S,1,2,0,4,52027
66604,Lakewood,California,United States,90712,10/6/1949,High School,Professional,M,S,1,2,0,4,55889
91024,Redmond,Washington,United States,98052,2/9/1949,High School,Professional,F,S,1,2,0,4,48322
